attempt,event_sequence,phase,source_channel,source_event_exchange_time_ms,side,limit_px,current_bid,current_ask,status,reason,touch_stability_ms,min_stable_ms,bbo_lookback_ms,recent_bbo_count,last_adverse_bbo_ms,elapsed_since_adverse_bbo_ms,bbo_down_count,bbo_up_count,bbo_flat_count,bbo_mixed_count,adverse_trade_qty_btc,favorable_trade_qty_btc,fill_support_touch_qty_btc,fill_support_visible_queue_depletion_qty_btc,adverse_strict_through_qty_btc,adverse_bbo_move,neutral_or_opposite_flow_qty_btc,adverse_flow_ratio,adverse_flow_status,current_cross_risk,inference_scope
1,37,pre_open_orders_public_gate,l2Book,1784012493877,buy,62616.0,62616.0,62617.0,pass,,524,250,750,2,,,0,0,2,0,0,0,0,0,0,False,0,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,37,post_open_orders_pre_submit_gate,l2Book,1784012493877,buy,62615.0,62615.0,62616.0,pass,,524,250,750,2,,,0,0,2,0,0,0,0,0,0,False,0,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,123,pre_open_orders_public_gate,trades,1784012525940,buy,62617.0,62617.0,62618.0,block,adverse_trade_pressure_with_recent_adverse_bbo,676,250,750,2,1784012525264,676,1,0,1,0,0.07874,0.00159,0.00159,0.00159,0.07874,True,0,49.522012578616355,block,False,public_microstructure_gate_not_exchange_validation_guarantee
1,124,pre_open_orders_public_gate,trades,1784012526008,buy,62617.0,62617.0,62618.0,block,adverse_trade_pressure_with_recent_adverse_bbo,744,250,750,2,1784012525264,744,1,0,1,0,0.08065,0.00159,0.00159,0.00159,0.08065,True,0,50.723270440251575,block,False,public_microstructure_gate_not_exchange_validation_guarantee
1,255,pre_open_orders_public_gate,trades,1784012569095,buy,62587.0,62587.0,62588.0,block,adverse_trade_pressure_with_recent_adverse_bbo,325,250,750,1,1784012568770,325,1,0,0,0,0.06373,0.03048,0.03048,0.03048,0.06373,True,0.00067,2.0908792650918637,block,False,public_microstructure_gate_not_exchange_validation_guarantee
1,279,pre_open_orders_public_gate,trades,1784012576567,buy,62582.0,62582.0,62583.0,block,touch_stability_below_minimum,201,250,750,1,,,0,0,1,0,0.16576,0.002,0.002,0.002,0.16576,False,0,82.88,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
1,637,pre_open_orders_public_gate,trades,1784012710806,buy,62610.0,62610.0,62611.0,pass,,597,250,750,2,,,0,0,2,0,0.52185,0.03573,0.03573,0.03573,0.52185,False,0.00069,14.605373635600335,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
1,637,post_open_orders_pre_submit_gate,trades,1784012710806,buy,62601.0,62601.0,62609.0,pass,,597,250,750,2,,,0,0,2,0,0,0,0,0,0,False,0.55827,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,834,pre_open_orders_public_gate,trades,1784012779218,buy,62619.0,62619.0,62620.0,pass,,475,250,750,1,,,0,0,1,0,0.03215,0.01785,0.01785,0.01785,0.03215,False,0,1.8011204481792717,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
1,834,post_open_orders_pre_submit_gate,trades,1784012779218,buy,62617.0,62617.0,62618.0,pass,,475,250,750,1,,,0,0,1,0,0,0.0022,0.0022,0.0022,0,False,0.0478,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,899,pre_open_orders_public_gate,trades,1784012803783,buy,62600.0,62600.0,62601.0,pass,,268,250,750,1,,,0,0,1,0,0.04202,0.00798,0.00798,0.00798,0.04202,False,0,5.265664160401003,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
1,899,post_open_orders_pre_submit_gate,trades,1784012803783,buy,62593.0,62593.0,62594.0,pass,,268,250,750,1,,,0,0,1,0,0,0.03982,0.03982,0.03982,0,False,0.01018,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,940,pre_open_orders_public_gate,trades,1784012820729,buy,62586.0,62586.0,62587.0,pass,,484,250,750,1,,,0,0,1,0,0.00632,0.04406,0.04406,0.04406,0.00632,False,0,0.14344076259645938,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,940,post_open_orders_pre_submit_gate,trades,1784012820729,buy,62583.0,62583.0,62584.0,pass,,484,250,750,1,,,0,0,1,0,0,0.00333,0.00333,0.00333,0,False,0.04705,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1100,pre_open_orders_public_gate,trades,1784012880584,buy,62594.0,62594.0,62595.0,pass,,413,250,750,1,,,0,0,1,0,0.00613,0,0,0,0.00613,False,0,inf,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1100,post_open_orders_pre_submit_gate,trades,1784012880584,buy,62590.0,62590.0,62591.0,pass,,413,250,750,1,,,0,0,1,0,0,0.00596,0.00596,0.00596,0,False,0.00017,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1354,pre_open_orders_public_gate,trades,1784012976726,buy,62608.0,62608.0,62609.0,pass,,474,250,750,1,,,0,0,1,0,0.00957,0.03034,0.03034,0.03034,0.00957,False,0.0002,0.31542518127883984,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1354,post_open_orders_pre_submit_gate,trades,1784012976726,buy,62605.0,62605.0,62606.0,pass,,474,250,750,1,,,0,0,1,0,0,0.00878,0.00878,0.00878,0,False,0.03133,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1421,pre_open_orders_public_gate,trades,1784013003080,buy,62589.0,62589.0,62590.0,pass,,472,250,750,1,1784013002608,472,1,0,0,0,0.00167,0,0,0,0.00167,True,0.00167,inf,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1421,post_open_orders_pre_submit_gate,trades,1784013003080,buy,62586.0,62586.0,62587.0,pass,,472,250,750,1,1784013002608,472,1,0,0,0,0,0.00088,0.00088,0.00088,0,True,0.00246,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1684,pre_open_orders_public_gate,trades,1784013105872,buy,62564.0,62564.0,62565.0,block,adverse_trade_pressure_with_recent_adverse_bbo,261,250,750,1,1784013105611,261,1,0,0,0,0.36453,0.00082,0.00082,0.00082,0.36453,True,0.00018,444.5487804878049,block,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1916,pre_open_orders_public_gate,trades,1784013197804,buy,62557.0,62557.0,62558.0,pass,,406,250,750,1,,,0,0,1,0,0.01939,0.02377,0.02377,0.02377,0.01939,False,0,0.8157341186369373,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1916,post_open_orders_pre_submit_gate,trades,1784013197804,buy,62556.0,62556.0,62557.0,pass,,406,250,750,1,,,0,0,1,0,0,0.01939,0.01939,0.01939,0,False,0.02377,,pass,False,public_microstructure_gate_not_exchange_validation_guarantee
1,1935,pre_open_orders_public_gate,trades,1784013206303,buy,62552.0,62552.0,62553.0,pass,,344,250,750,1,,,0,0,1,0,1.90389,0.11601,0.11601,0.11601,1.90389,False,0,16.411430049133696,watch,False,public_microstructure_gate_not_exchange_validation_guarantee
