attempt,event_sequence,phase,source_event_exchange_time_ms,side,limit_px,flow_lookback_ms,trade_count,adverse_trade_qty_btc,favorable_trade_qty_btc,fill_support_touch_qty_btc,fill_support_visible_queue_depletion_qty_btc,adverse_strict_through_qty_btc,adverse_bbo_move,neutral_or_opposite_flow_qty_btc,fill_support_touch_count,adverse_strict_through_count,neutral_or_opposite_flow_count,adverse_flow_ratio,min_pressure_qty_btc,pressure_ratio_threshold,status,reason
1,61,pre_open_orders_public_gate,1783579391931,buy,62808.0,1000,27,0.2129,0.04214,0.04214,0.04214,0.2129,False,0.00021,3,23,1,5.052206929283341,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,61,post_open_orders_pre_submit_gate,1783579391931,buy,62796.0,1000,27,0.10462,0.00017,0.00017,0.00017,0.10462,False,0.15046,1,3,23,615.4117647058823,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,119,pre_open_orders_public_gate,1783579412656,buy,62797.0,1000,13,0.03116,0,0,0,0.03116,False,0.0057,0,1,12,inf,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,119,post_open_orders_pre_submit_gate,1783579412656,buy,62805.0,1000,13,0.03116,0,0,0,0.03116,False,0.0057,0,1,12,inf,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,184,pre_open_orders_public_gate,1783579434438,buy,62839.0,1000,3,0,0.03762,0.03762,0.03762,0,True,0.00217,1,0,2,,0.01,2.0,pass,
1,184,post_open_orders_pre_submit_gate,1783579434438,buy,62839.0,1000,3,0,0.03762,0.03762,0.03762,0,True,0.00217,1,0,2,,0.01,2.0,pass,
1,197,pre_open_orders_public_gate,1783579438767,buy,62839.0,1000,5,0.00034,0.00037,0.00037,0.00037,0.00034,False,0.00223,2,2,1,0.918918918918919,0.01,2.0,pass,
1,197,post_open_orders_pre_submit_gate,1783579438767,buy,62823.0,1000,5,0,0,0,0,0,False,0.00294,0,0,5,,0.01,2.0,pass,
1,200,pre_open_orders_public_gate,1783579439982,buy,62823.0,1000,6,0.0015,0.0143,0.0143,0.0143,0.0015,False,0,3,3,0,0.1048951048951049,0.01,2.0,pass,
1,200,post_open_orders_pre_submit_gate,1783579439982,buy,62821.0,1000,6,0,0.00133,0.00133,0.00133,0,False,0.01447,2,0,4,,0.01,2.0,pass,
1,206,pre_open_orders_public_gate,1783579442045,buy,62821.0,1000,8,0.01485,0.01977,0.01977,0.01977,0.01485,False,0.00018,4,3,1,0.7511380880121397,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,206,post_open_orders_pre_submit_gate,1783579442045,buy,62819.0,1000,8,0,0.01451,0.01451,0.01451,0,False,0.02029,1,0,7,,0.01,2.0,pass,
1,313,pre_open_orders_public_gate,1783579476915,buy,62835.0,1000,18,0.17109,0.30022,0.30022,0.30022,0.17109,False,0.00459,3,13,2,0.5698820864699221,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,314,pre_open_orders_public_gate,1783579477029,buy,62835.0,1000,25,0.17647,0.30022,0.30022,0.30022,0.17647,False,0,3,22,0,0.5878022783292253,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,314,post_open_orders_pre_submit_gate,1783579477029,buy,62819.0,1000,25,0,0.00402,0.00402,0.00402,0,False,0.47267,1,0,24,,0.01,2.0,pass,
1,398,pre_open_orders_public_gate,1783579501076,buy,62854.0,1000,28,0.12325,0.00567,0.00567,0.00567,0.12325,False,0.00277,4,22,2,21.73721340388007,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,398,post_open_orders_pre_submit_gate,1783579501076,buy,62841.0,1000,28,0,0,0,0,0,False,0.13169,0,0,28,,0.01,2.0,pass,
1,412,pre_open_orders_public_gate,1783579504317,buy,62841.0,1000,9,0.05583,0.00017,0.00017,0.00017,0.05583,False,0,1,8,0,328.4117647058824,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,412,post_open_orders_pre_submit_gate,1783579504317,buy,62835.0,1000,9,0,0.05464,0.05464,0.05464,0,False,0.00136,1,0,8,,0.01,2.0,pass,
1,461,pre_open_orders_public_gate,1783579518377,buy,62828.0,1000,17,0.0008,0.00017,0.00017,0.00017,0.0008,True,0.00467,1,6,10,4.705882352941177,0.01,2.0,pass,
1,461,post_open_orders_pre_submit_gate,1783579518377,buy,62824.0,1000,17,0,0.00012,0.00012,0.00012,0,True,0.00552,1,0,16,,0.01,2.0,pass,
1,503,pre_open_orders_public_gate,1783579529666,buy,62840.0,1000,15,0.00509,0.00017,0.00017,0.00017,0.00509,True,0.00574,1,12,2,29.941176470588236,0.01,2.0,pass,
1,503,post_open_orders_pre_submit_gate,1783579529666,buy,62831.0,1000,15,0,0.00119,0.00119,0.00119,0,True,0.00981,1,0,14,,0.01,2.0,pass,
1,532,pre_open_orders_public_gate,1783579539483,buy,62837.0,1000,9,0.00085,0.0057,0.0057,0.0057,0.00085,False,0.00169,3,5,1,0.14912280701754385,0.01,2.0,pass,
