event_sequence,source_channel,source_event_exchange_time_ms,fresh_touch_allowed,trigger_found,guard_status,guard_reason,event_to_guard_start_seconds,target_event_to_guard_seconds,live_window_called,private_or_order_endpoint_called_before_trigger
1,l2Book,1784122337309,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,False
2,trades,1784122337508,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,False
3,l2Book,1784122337920,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,False
4,trades,1784122338057,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,False
5,l2Book,1784122338530,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
6,trades,1784122338724,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
7,trades,1784122338858,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
8,l2Book,1784122339128,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
9,l2Book,1784122339664,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
10,trades,1784122339863,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
11,trades,1784122340003,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
12,l2Book,1784122340214,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,False
13,trades,1784122340340,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,False
14,l2Book,1784122340742,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,False
15,trades,1784122340742,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,False
16,trades,1784122341005,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
17,l2Book,1784122341281,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
18,trades,1784122341429,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
19,trades,1784122341642,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
20,trades,1784122341760,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
21,l2Book,1784122341829,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,False
22,trades,1784122341829,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,False
23,trades,1784122342034,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,False
24,l2Book,1784122342365,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
25,l2Book,1784122342889,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
26,trades,1784122343036,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,False
27,l2Book,1784122343453,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,False
28,trades,1784122343453,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,False
29,trades,1784122343715,True,True,edge_gate_block,edge_below_required_buffer,0.000364,0.5,False,False
30,trades,1784122343987,True,True,edge_gate_block,fair_mid_source_stale,0.000313,0.5,False,False
31,l2Book,1784122345002,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
32,trades,1784122345002,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
33,l2Book,1784122345534,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
34,l2Book,1784122346062,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
35,l2Book,1784122346591,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
36,l2Book,1784122347141,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
37,trades,1784122347406,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
38,l2Book,1784122347674,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
39,trades,1784122347674,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
40,trades,1784122348004,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
41,trades,1784122348143,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
42,l2Book,1784122348282,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
43,trades,1784122348282,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
44,trades,1784122348339,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
45,trades,1784122348406,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
46,trades,1784122348610,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
47,trades,1784122348681,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
48,trades,1784122348744,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
49,l2Book,1784122348879,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
50,trades,1784122348879,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
51,trades,1784122349009,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
52,trades,1784122349149,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
53,l2Book,1784122349418,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
54,trades,1784122349547,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
55,trades,1784122349786,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
56,trades,1784122349884,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
57,l2Book,1784122349926,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
58,trades,1784122350017,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
59,l2Book,1784122350481,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
60,l2Book,1784122351066,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
61,trades,1784122351223,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
62,l2Book,1784122351539,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
63,trades,1784122352033,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
64,l2Book,1784122352100,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
65,trades,1784122352238,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
66,trades,1784122352301,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
67,l2Book,1784122352637,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
68,l2Book,1784122353151,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
69,l2Book,1784122353658,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
70,trades,1784122354060,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
71,l2Book,1784122354178,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
72,trades,1784122354474,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
73,l2Book,1784122354743,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
74,trades,1784122354876,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
75,l2Book,1784122355280,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
76,trades,1784122355280,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
77,trades,1784122355738,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
78,l2Book,1784122355803,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
79,trades,1784122356036,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
80,l2Book,1784122356366,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
81,l2Book,1784122356900,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
82,trades,1784122357022,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
83,l2Book,1784122357426,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
84,trades,1784122357426,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
85,trades,1784122357507,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
86,l2Book,1784122357975,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
87,trades,1784122358034,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
88,l2Book,1784122358511,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
89,trades,1784122358578,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
90,l2Book,1784122359025,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
91,trades,1784122359182,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
92,l2Book,1784122359536,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
93,trades,1784122359536,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
94,l2Book,1784122360145,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
95,trades,1784122360410,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
96,l2Book,1784122360759,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
97,trades,1784122360759,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
98,trades,1784122360942,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
99,trades,1784122361017,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
100,l2Book,1784122361344,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
101,trades,1784122361566,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
102,trades,1784122361619,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
103,l2Book,1784122361922,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
104,trades,1784122362035,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
105,l2Book,1784122362446,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
106,l2Book,1784122362952,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
107,trades,1784122363320,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
108,l2Book,1784122363520,False,False,not_evaluated,missing_same_side_strict_through_support;missing_recent_same_side_at_or_through_throughput,,0.5,False,True
109,trades,1784122363846,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
110,l2Book,1784122364048,False,False,not_evaluated,missing_same_side_strict_through_support,,0.5,False,True
111,l2Book,1784122364578,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
112,trades,1784122364735,False,False,not_evaluated,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
113,l2Book,1784122365138,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
114,l2Book,1784122365668,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
115,trades,1784122365736,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
116,trades,1784122365873,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
117,trades,1784122366074,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
118,l2Book,1784122366276,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
119,trades,1784122366347,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
120,trades,1784122366475,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
121,trades,1784122366548,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
122,l2Book,1784122366807,False,False,not_evaluated,missing_touch_freshness_or_queue_reset_evidence,,0.5,False,True
123,trades,1784122367085,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
124,trades,1784122367281,False,False,not_evaluated,outside_quality_a_b_queue_bands,,0.5,False,True
