attempt,event_sequence,phase,source_event_exchange_time_ms,side,limit_px,flow_lookback_ms,trade_count,adverse_trade_qty_btc,favorable_trade_qty_btc,fill_support_touch_qty_btc,fill_support_visible_queue_depletion_qty_btc,adverse_strict_through_qty_btc,adverse_bbo_move,neutral_or_opposite_flow_qty_btc,fill_support_touch_count,adverse_strict_through_count,neutral_or_opposite_flow_count,adverse_flow_ratio,min_pressure_qty_btc,pressure_ratio_threshold,status,reason
1,397,pre_open_orders_public_gate,1784010727606,buy,62713.0,1000,9,1,0,0,0,1,True,0.002,0,7,2,inf,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
1,494,pre_open_orders_public_gate,1784010766070,buy,62704.0,1000,12,0.99641,0.00359,0.00359,0.00359,0.99641,False,0,2,10,0,277.55153203342616,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,494,post_open_orders_pre_submit_gate,1784010766070,buy,62700.0,1000,12,0,0.57381,0.57381,0.57381,0,False,0.42619,5,0,7,,0.01,2.0,pass,
1,990,pre_open_orders_public_gate,1784010953293,buy,62753.0,1000,2,0.18389,0.00114,0.00114,0.00114,0.18389,False,0,1,1,0,161.30701754385964,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,990,post_open_orders_pre_submit_gate,1784010953293,buy,62751.0,1000,2,0,0,0,0,0,False,0.18503,0,0,2,,0.01,2.0,pass,
1,1069,pre_open_orders_public_gate,1784010980529,buy,62760.0,1000,6,0.01611,0,0,0,0.01611,True,0.0009,0,3,3,inf,0.01,2.0,block,adverse_trade_pressure_with_recent_adverse_bbo
1,1094,pre_open_orders_public_gate,1784010985828,buy,62753.0,1000,6,0.01837,0.01611,0.01611,0.01611,0.01837,False,0.00034,1,3,2,1.1402855369335816,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,1094,post_open_orders_pre_submit_gate,1784010985828,buy,62746.0,1000,6,0,0,0,0,0,False,0.03482,0,0,6,,0.01,2.0,pass,
1,1112,pre_open_orders_public_gate,1784010990576,buy,62746.0,1000,8,0.0166,0.07968,0.07968,0.07968,0.0166,False,0.00083,2,4,2,0.20833333333333334,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,1112,post_open_orders_pre_submit_gate,1784010990576,buy,62739.0,1000,8,0,0,0,0,0,False,0.09711,0,0,8,,0.01,2.0,pass,
1,1272,pre_open_orders_public_gate,1784011057435,buy,62728.0,1000,3,0.00237,0.00112,0.00112,0.00112,0.00237,True,0,1,2,0,2.1160714285714284,0.01,2.0,pass,
1,1272,post_open_orders_pre_submit_gate,1784011057435,buy,62722.0,1000,3,0,0,0,0,0,True,0.00349,0,0,3,,0.01,2.0,pass,
1,1280,pre_open_orders_public_gate,1784011060791,buy,62722.0,1000,2,0.00017,0.00349,0.00349,0.00349,0.00017,False,0,1,1,0,0.04871060171919771,0.01,2.0,pass,
1,1280,post_open_orders_pre_submit_gate,1784011060791,buy,62720.0,1000,2,0,0,0,0,0,False,0.00366,0,0,2,,0.01,2.0,pass,
1,1289,pre_open_orders_public_gate,1784011064147,buy,62720.0,1000,5,0.00797,0.00032,0.00032,0.00032,0.00797,False,0,2,3,0,24.90625,0.01,2.0,pass,
1,1289,post_open_orders_pre_submit_gate,1784011064147,buy,62712.0,1000,5,0,0,0,0,0,False,0.00829,0,0,5,,0.01,2.0,pass,
1,1291,pre_open_orders_public_gate,1784011064616,buy,62712.0,1000,13,0.00017,0.0014,0.0014,0.0014,0.00017,True,0.01066,3,1,9,0.12142857142857143,0.01,2.0,pass,
1,1291,post_open_orders_pre_submit_gate,1784011064616,buy,62706.0,1000,13,0,0,0,0,0,True,0.01223,0,0,13,,0.01,2.0,pass,
1,1305,pre_open_orders_public_gate,1784011070498,buy,62701.0,1000,7,0.0468,0.10013,0.10013,0.10013,0.0468,True,0,6,1,0,0.4673923898931389,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,1305,post_open_orders_pre_submit_gate,1784011070498,buy,62700.0,1000,7,0,0.0468,0.0468,0.0468,0,True,0.10013,1,0,6,,0.01,2.0,pass,
1,1322,pre_open_orders_public_gate,1784011078967,buy,62700.0,1000,4,0.00095,0.00104,0.00104,0.00104,0.00095,False,0.00103,1,2,1,0.9134615384615384,0.01,2.0,pass,
1,1322,post_open_orders_pre_submit_gate,1784011078967,buy,62698.0,1000,4,0,0.00078,0.00078,0.00078,0,False,0.00224,1,0,3,,0.01,2.0,pass,
1,1428,pre_open_orders_public_gate,1784011121561,buy,62700.0,1000,15,0.07286,0.003,0.003,0.003,0.07286,False,0,3,12,0,24.286666666666665,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,1428,post_open_orders_pre_submit_gate,1784011121561,buy,62692.0,1000,15,0,0.04531,0.04531,0.04531,0,False,0.03055,4,0,11,,0.01,2.0,pass,
1,1477,pre_open_orders_public_gate,1784011136057,buy,62692.0,1000,28,1.21521,0.00096,0.00096,0.00096,1.21521,False,0,3,25,0,1265.84375,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,1477,post_open_orders_pre_submit_gate,1784011136057,buy,62680.0,1000,28,0,0.07341,0.07341,0.07341,0,False,1.14276,3,0,25,,0.01,2.0,pass,
1,1548,pre_open_orders_public_gate,1784011151101,buy,62680.0,1000,3,0.00017,0.03157,0.03157,0.03157,0.00017,False,0,2,1,0,0.005384859043395629,0.01,2.0,pass,
1,1548,post_open_orders_pre_submit_gate,1784011151101,buy,62678.0,1000,3,0,0,0,0,0,False,0.03174,0,0,3,,0.01,2.0,pass,
1,1550,pre_open_orders_public_gate,1784011151644,buy,62678.0,1000,5,0.00001,0.00033,0.00033,0.00033,0.00001,True,0.03157,2,1,2,0.030303030303030304,0.01,2.0,pass,
1,1550,post_open_orders_pre_submit_gate,1784011151644,buy,62672.0,1000,5,0,0,0,0,0,True,0.03191,0,0,5,,0.01,2.0,pass,
1,1560,pre_open_orders_public_gate,1784011154393,buy,62672.0,1000,6,0.00162,0.00152,0.00152,0.00152,0.00162,False,0,3,3,0,1.0657894736842106,0.01,2.0,pass,
1,1560,post_open_orders_pre_submit_gate,1784011154393,buy,62669.0,1000,6,0,0.0005,0.0005,0.0005,0,False,0.00264,1,0,5,,0.01,2.0,pass,
1,1568,pre_open_orders_public_gate,1784011156412,buy,62669.0,1000,4,0.00245,0.03022,0.03022,0.03022,0.00245,False,0,2,2,0,0.08107213765718067,0.01,2.0,pass,
1,1568,post_open_orders_pre_submit_gate,1784011156412,buy,62666.0,1000,4,0,0.00245,0.00245,0.00245,0,False,0.03022,2,0,2,,0.01,2.0,pass,
1,1607,pre_open_orders_public_gate,1784011166329,buy,62663.0,1000,9,0.30188,0,0,0,0.30188,False,0.00036,0,8,1,inf,0.01,2.0,watch,adverse_trade_pressure_without_recent_adverse_bbo
1,1607,post_open_orders_pre_submit_gate,1784011166329,buy,62659.0,1000,9,0,0.26094,0.26094,0.26094,0,False,0.0413,2,0,7,,0.01,2.0,pass,
1,1619,pre_open_orders_public_gate,1784011170365,buy,62657.0,1000,5,0.00235,0.0022,0.0022,0.0022,0.00235,True,0,1,4,0,1.0681818181818181,0.01,2.0,pass,
1,1619,post_open_orders_pre_submit_gate,1784011170365,buy,62655.0,1000,5,0,0.00071,0.00071,0.00071,0,True,0.00384,1,0,4,,0.01,2.0,pass,
